Column1;BaWü$FID;BaWü$RS;BaWü$AGS;BaWü$SDV_RS;BaWü$GEN;BaWü$BEZ;BaWü$IBZ;BaWü$BEM;BaWü$SN_L;BaWü$EWZ;Sparkasse;Indikator;Kürzel;Zinsüberschuss;Provisionsüberschuss;Sonstige Erträge;Ertragsposition;Personalaufwand;Andere Verwaltungsaufwand;Sonstige Aufwendungen;Aufwandsposition;Jahresüberschuss vor Steuern;Ergebnis der normalen Geschäftstätigkeit;Bilanzsumme
895;6109;84175001079;8417079;84175001079;Albstadt;Stadt;63;gemeinschaftsangehörig;8;45023;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
896;6110;84175002002;8417002;84175002002;Balingen;Stadt;63;gemeinschaftsangehörig;8;34062;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
897;6111;84175002022;8417022;84175002022;Geislingen;Stadt;63;gemeinschaftsangehörig;8;5860;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
898;6112;84175003008;8417008;84175003008;Bisingen;Gemeinde;64;gemeinschaftsangehörig;8;9423;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
899;6113;84175003023;8417023;84175003023;Grosselfingen;Gemeinde;64;gemeinschaftsangehörig;8;2195;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
900;6114;84175004031;8417031;84175004031;Hechingen;Stadt;63;gemeinschaftsangehörig;8;19157;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
901;6115;84175004036;8417036;84175004036;Jungingen;Gemeinde;64;gemeinschaftsangehörig;8;1357;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
902;6116;84175004051;8417051;84175004051;Rangendingen;Gemeinde;64;gemeinschaftsangehörig;8;5240;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
903;6117;84175005044;8417044;84175005044;Meßstetten;Stadt;63;gemeinschaftsangehörig;8;10563;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
904;6118;84175005045;8417045;84175005045;Nusplingen;Gemeinde;64;gemeinschaftsangehörig;8;1785;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
905;6119;84175005047;8417047;84175005047;Obernheim;Gemeinde;64;gemeinschaftsangehörig;8;1458;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
906;6120;84175006014;8417014;84175006014;Dautmergen;Gemeinde;64;gemeinschaftsangehörig;8;415;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
907;6121;84175006015;8417015;84175006015;Dormettingen;Gemeinde;64;gemeinschaftsangehörig;8;1100;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
908;6122;84175006016;8417016;84175006016;Dotternhausen;Gemeinde;64;gemeinschaftsangehörig;8;1856;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
909;6123;84175006029;8417029;84175006029;Hausen am Tann;Gemeinde;64;gemeinschaftsangehörig;8;460;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
910;6124;84175006052;8417052;84175006052;Ratshausen;Gemeinde;64;gemeinschaftsangehörig;8;767;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
911;6125;84175006057;8417057;84175006057;Schömberg;Stadt;63;gemeinschaftsangehörig;8;4643;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
912;6126;84175006071;8417071;84175006071;Weilen unter den Rinnen;Gemeinde;64;gemeinschaftsangehörig;8;612;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
913;6127;84175006078;8417078;84175006078;Zimmern unter der Burg;Gemeinde;64;gemeinschaftsangehörig;8;473;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
914;6128;84175007063;8417063;84175007063;Straßberg;Gemeinde;64;gemeinschaftsangehörig;8;2460;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
915;6129;84175007075;8417075;84175007075;Winterlingen;Gemeinde;64;gemeinschaftsangehörig;8;6367;Sparkasse Zollernalb;51;SK ZOL;0,011988182;0,005377689;0,002754409;0,02012028;0,009842695;0,004851998;0,001036248;0,015730941;0,001149963;0,002934747;3629108288
916;6130;84210000000;8421000;84210000000;Ulm;Stadt;60;kreisfrei;8;125596;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
917;6131;84250039039;8425039;84250039039;Erbach;Stadt;61;--;8;13476;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
918;6132;84250108108;8425108;84250108108;Schelklingen;Stadt;61;--;8;6898;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
919;6133;84250141141;8425141;84250141141;Blaustein;Stadt;61;--;8;15965;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
920;6134;84255001002;8425002;84255001002;Allmendingen;Gemeinde;64;gemeinschaftsangehörig;8;4403;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
921;6135;84255001004;8425004;84255001004;Altheim;Gemeinde;64;gemeinschaftsangehörig;8;611;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
922;6136;84255002017;8425017;84255002017;Berghülen;Gemeinde;64;gemeinschaftsangehörig;8;1921;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
923;6137;84255002020;8425020;84255002020;Blaubeuren;Stadt;63;gemeinschaftsangehörig;8;12401;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
924;6138;84255003028;8425028;84255003028;Dietenheim;Stadt;63;gemeinschaftsangehörig;8;6750;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
925;6139;84255003066;8425066;84255003066;Illerrieden;Gemeinde;64;gemeinschaftsangehörig;8;3278;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
926;6140;84255003140;8425140;84255003140;Balzheim;Gemeinde;64;gemeinschaftsangehörig;8;2046;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
927;6141;84255004014;8425014;84255004014;Beimerstetten;Gemeinde;64;gemeinschaftsangehörig;8;2579;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
928;6142;84255004031;8425031;84255004031;Dornstadt;Gemeinde;64;gemeinschaftsangehörig;8;8664;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
929;6143;84255004135;8425135;84255004135;Westerstetten;Gemeinde;64;gemeinschaftsangehörig;8;2180;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
930;6144;84255005033;8425033;84255005033;Ehingen (Donau);Stadt;63;gemeinschaftsangehörig;8;25928;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
931;6145;84255005050;8425050;84255005050;Griesingen;Gemeinde;64;gemeinschaftsangehörig;8;1034;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
932;6146;84255005088;8425088;84255005088;Oberdischingen;Gemeinde;64;gemeinschaftsangehörig;8;2100;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
933;6147;84255005093;8425093;84255005093;Öpfingen;Gemeinde;64;gemeinschaftsangehörig;8;2364;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
934;6148;84255006064;8425064;84255006064;Hüttisheim;Gemeinde;64;gemeinschaftsangehörig;8;1440;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
935;6149;84255006110;8425110;84255006110;Schnürpflingen;Gemeinde;64;gemeinschaftsangehörig;8;1385;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
936;6150;84255006137;8425137;84255006137;Illerkirchberg;Gemeinde;64;gemeinschaftsangehörig;8;4762;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
937;6151;84255006138;8425138;84255006138;Staig;Gemeinde;64;gemeinschaftsangehörig;8;3164;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
938;6152;84255007071;8425071;84255007071;Laichingen;Stadt;63;gemeinschaftsangehörig;8;11506;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
939;6153;84255007079;8425079;84255007079;Merklingen;Gemeinde;64;gemeinschaftsangehörig;8;2016;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
940;6154;84255007084;8425084;84255007084;Nellingen;Gemeinde;64;gemeinschaftsangehörig;8;1992;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
941;6155;84255007134;8425134;84255007134;Westerheim;Gemeinde;64;gemeinschaftsangehörig;8;2993;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
942;6156;84255007139;8425139;84255007139;Heroldstatt;Gemeinde;64;gemeinschaftsangehörig;8;2866;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
943;6157;84255008005;8425005;84255008005;Altheim (Alb);Gemeinde;64;gemeinschaftsangehörig;8;1694;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
944;6158;84255008011;8425011;84255008011;Asselfingen;Gemeinde;64;gemeinschaftsangehörig;8;1048;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
945;6159;84255008013;8425013;84255008013;Ballendorf;Gemeinde;64;gemeinschaftsangehörig;8;644;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
946;6160;84255008019;8425019;84255008019;Bernstadt;Gemeinde;64;gemeinschaftsangehörig;8;2227;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
947;6161;84255008022;8425022;84255008022;Börslingen;Gemeinde;64;gemeinschaftsangehörig;8;165;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
948;6162;84255008024;8425024;84255008024;Breitingen;Gemeinde;64;gemeinschaftsangehörig;8;309;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
949;6163;84255008062;8425062;84255008062;Holzkirch;Gemeinde;64;gemeinschaftsangehörig;8;256;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
950;6164;84255008072;8425072;84255008072;Langenau;Stadt;63;gemeinschaftsangehörig;8;15074;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
951;6165;84255008083;8425083;84255008083;Neenstetten;Gemeinde;64;gemeinschaftsangehörig;8;861;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
952;6166;84255008085;8425085;84255008085;Nerenstetten;Gemeinde;64;gemeinschaftsangehörig;8;344;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
953;6167;84255008092;8425092;84255008092;Öllingen;Gemeinde;64;gemeinschaftsangehörig;8;542;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
954;6168;84255008097;8425097;84255008097;Rammingen;Gemeinde;64;gemeinschaftsangehörig;8;1298;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
955;6169;84255008112;8425112;84255008112;Setzingen;Gemeinde;64;gemeinschaftsangehörig;8;673;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
956;6170;84255008130;8425130;84255008130;Weidenstetten;Gemeinde;64;gemeinschaftsangehörig;8;1373;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
957;6171;84255009008;8425008;84255009008;Amstetten;Gemeinde;64;gemeinschaftsangehörig;8;3953;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
958;6172;84255009075;8425075;84255009075;Lonsee;Gemeinde;64;gemeinschaftsangehörig;8;4967;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
959;6173;84255010035;8425035;84255010035;Emeringen;Gemeinde;64;gemeinschaftsangehörig;8;136;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
960;6174;84255010036;8425036;84255010036;Emerkingen;Gemeinde;64;gemeinschaftsangehörig;8;842;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
961;6175;84255010052;8425052;84255010052;Grundsheim;Gemeinde;64;gemeinschaftsangehörig;8;223;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
962;6176;84255010055;8425055;84255010055;Hausen am Bussen;Gemeinde;64;gemeinschaftsangehörig;8;254;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
963;6177;84255010073;8425073;84255010073;Lauterach;Gemeinde;64;gemeinschaftsangehörig;8;590;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
964;6178;84255010081;8425081;84255010081;Munderkingen;Stadt;63;gemeinschaftsangehörig;8;5249;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
965;6179;84255010090;8425090;84255010090;Obermarchtal;Gemeinde;64;gemeinschaftsangehörig;8;1302;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
966;6180;84255010091;8425091;84255010091;Oberstadion;Gemeinde;64;gemeinschaftsangehörig;8;1542;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
967;6181;84255010098;8425098;84255010098;Rechtenstein;Gemeinde;64;gemeinschaftsangehörig;8;297;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
968;6182;84255010104;8425104;84255010104;Rottenacker;Gemeinde;64;gemeinschaftsangehörig;8;2196;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
969;6183;84255010123;8425123;84255010123;Untermarchtal;Gemeinde;64;gemeinschaftsangehörig;8;888;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
970;6184;84255010124;8425124;84255010124;Unterstadion;Gemeinde;64;gemeinschaftsangehörig;8;758;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
971;6185;84255010125;8425125;84255010125;Unterwachingen;Gemeinde;64;gemeinschaftsangehörig;8;202;Sparkasse Ulm;19;SK ULM;0,014874983;0,005021747;0,004167341;0,024064071;0,008896042;0,00526885;0,000336667;0,014501559;0,001112876;0,003037416;6441930310
972;6186;84260134134;8426134;84260134134;Schemmerhofen;Gemeinde;62;--;8;8341;Kreissparkasse Biberach;2;KSK BI;0,011938087;0,00430392;0,007494706;0,023736713;0,008464517;0,00421548;0,000494665;0,013174662;0,001078209;0,003291756;5584514663
973;6187;84265001005;8426005;84265001005;Alleshausen;Gemeinde;64;gemeinschaftsangehörig;8;512;Kreissparkasse Biberach;2;KSK BI;0,011938087;0,00430392;0,007494706;0,023736713;0,008464517;0,00421548;0,000494665;0,013174662;0,001078209;0,003291756;5584514663
974;6188;84265001006;8426006;84265001006;Allmannsweiler;Gemeinde;64;gemeinschaftsangehörig;8;303;Kreissparkasse Biberach;2;KSK BI;0,011938087;0,00430392;0,007494706;0,023736713;0,008464517;0,00421548;0,000494665;0,013174662;0,001078209;0,003291756;5584514663
